N,dim,T_0,k,num_iter,rng,batch_size,dtype,time,loss
23312,25,4,128,4,42,256,FP64,0.9400496482849121,163.32149884813654
23312,25,4,128,4,42,256,FP64,0.9434154033660889,163.32149884813654
23312,25,4,256,1,42,256,FP32,0.15452933311462402,229.62998962402344
23312,25,4,256,1,42,256,FP32,0.16050434112548828,229.62998962402344
23312,25,4,256,1,42,256,FP32,0.15237951278686523,229.62998962402344
23312,25,4,256,1,42,256,FP32,0.15327739715576172,229.62998962402344
23312,25,4,256,1,42,256,FP32,0.1495356559753418,229.62998962402344
23312,25,4,256,1,42,256,FP64,0.2236618995666504,227.57625758647316
23312,25,4,256,1,42,256,FP64,0.25279879570007324,227.57625758647316
23312,25,4,256,1,42,256,FP64,0.22609972953796387,227.57625758647316
23312,25,4,256,1,42,256,FP64,0.2286086082458496,227.57625758647316
23312,25,4,256,1,42,256,FP64,0.22402143478393555,227.57625758647316
23312,25,4,256,2,42,256,FP32,0.31342458724975586,188.0239715576172
23312,25,4,256,2,42,256,FP32,0.3106539249420166,188.0239715576172
23312,25,4,256,2,42,256,FP32,0.30234670639038086,188.0239715576172
23312,25,4,256,2,42,256,FP32,0.3072929382324219,188.0239715576172
23312,25,4,256,2,42,256,FP32,0.3017127513885498,188.0239715576172
23312,25,4,256,2,42,256,FP64,0.44213056564331055,189.36744848387883
23312,25,4,256,2,42,256,FP64,0.4475879669189453,189.36744848387883
23312,25,4,256,2,42,256,FP64,0.44942593574523926,189.36744848387883
23312,25,4,256,2,42,256,FP64,0.4630429744720459,189.36744848387883
23312,25,4,256,2,42,256,FP64,0.4517514705657959,189.36744848387883
23312,25,4,256,4,42,256,FP32,0.6477844715118408,162.835693359375
23312,25,4,256,4,42,256,FP32,0.6153233051300049,162.835693359375
23312,25,4,256,4,42,256,FP32,0.7864031791687012,162.835693359375
23312,25,4,256,4,42,256,FP32,0.7174317836761475,162.835693359375
23312,25,4,256,4,42,256,FP32,0.620297908782959,162.835693359375
23312,25,4,256,4,42,256,FP64,0.8884909152984619,163.32149884813654
23312,25,4,256,4,42,256,FP64,0.8992996215820312,163.32149884813654
23312,25,4,256,4,42,256,FP64,0.9032280445098877,163.32149884813654
23312,25,4,256,4,42,256,FP64,0.8846085071563721,163.32149884813654
23312,25,4,256,4,42,256,FP64,0.8957452774047852,163.32149884813654
23312,25,4,512,1,42,256,FP32,0.15581274032592773,229.62998962402344
23312,25,4,512,1,42,256,FP32,0.15591716766357422,229.62998962402344
23312,25,4,512,1,42,256,FP32,0.15447115898132324,229.62998962402344
23312,25,4,512,1,42,256,FP32,0.16466403007507324,229.62998962402344
23312,25,4,512,1,42,256,FP32,0.1670222282409668,229.62998962402344
23312,25,4,512,1,42,256,FP64,0.22632932662963867,227.57625758647316
23312,25,4,512,1,42,256,FP64,0.22739291191101074,227.57625758647316
23312,25,4,512,1,42,256,FP64,0.2225022315979004,227.57625758647316
23312,25,4,512,1,42,256,FP64,0.23034310340881348,227.57625758647316
23312,25,4,512,1,42,256,FP64,0.2219994068145752,227.57625758647316
23312,25,4,512,2,42,256,FP32,0.3081371784210205,188.0239715576172
23312,25,4,512,2,42,256,FP32,0.3152742385864258,188.0239715576172
23312,25,4,512,2,42,256,FP32,0.3203096389770508,188.0239715576172
23312,25,4,512,2,42,256,FP32,0.3002321720123291,188.0239715576172
23312,25,4,512,2,42,256,FP32,0.3052349090576172,188.0239715576172
23312,25,4,512,2,42,256,FP64,0.4544637203216553,189.36744848387883
23312,25,4,512,2,42,256,FP64,0.4475071430206299,189.36744848387883
23312,25,4,512,2,42,256,FP64,0.4458310604095459,189.36744848387883
23312,25,4,512,2,42,256,FP64,0.4511985778808594,189.36744848387883
23312,25,4,512,2,42,256,FP64,0.45115160942077637,189.36744848387883
23312,25,4,512,4,42,256,FP32,0.6227543354034424,162.835693359375
23312,25,4,512,4,42,256,FP32,0.6298480033874512,162.835693359375
23312,25,4,512,4,42,256,FP32,0.6084764003753662,162.835693359375
23312,25,4,512,4,42,256,FP32,0.6245615482330322,162.835693359375
23312,25,4,512,4,42,256,FP32,0.6244423389434814,162.835693359375
23312,25,4,512,4,42,256,FP64,0.8986127376556396,163.32149884813654
23312,25,4,512,4,42,256,FP64,0.8932168483734131,163.32149884813654
23312,25,4,512,4,42,256,FP64,0.8998908996582031,163.32149884813654
23312,25,4,512,4,42,256,FP64,0.9122533798217773,163.32149884813654
23312,25,4,512,4,42,256,FP64,0.9657750129699707,163.32149884813654
23312,25,8,64,1,42,256,FP32,0.27451181411743164,114.74309539794922
23312,25,8,64,1,42,256,FP32,0.27486681938171387,114.74309539794922
23312,25,8,64,1,42,256,FP32,0.27122950553894043,114.74309539794922
23312,25,8,64,1,42,256,FP32,0.2879009246826172,114.74309539794922
23312,25,8,64,1,42,256,FP32,0.2744269371032715,114.74309539794922
23312,25,8,64,1,42,256,FP64,0.38961052894592285,117.06697288920714
23312,25,8,64,1,42,256,FP64,0.4452078342437744,117.06697288920714
23312,25,8,64,1,42,256,FP64,0.42508649826049805,117.06697288920714
23312,25,8,64,1,42,256,FP64,0.3961045742034912,117.06697288920714
23312,25,8,64,1,42,256,FP64,0.3941774368286133,117.06697288920714
23312,25,8,64,2,42,256,FP32,0.5487604141235352,103.5588150024414
23312,25,8,64,2,42,256,FP32,0.5588140487670898,103.5588150024414
23312,25,8,64,2,42,256,FP32,0.5428874492645264,103.5588150024414
23312,25,8,64,2,42,256,FP32,0.5467419624328613,103.5588150024414
23312,25,8,64,2,42,256,FP32,0.5769739151000977,103.5588150024414
23312,25,8,64,2,42,256,FP64,0.7875525951385498,107.6902749200348
23312,25,8,64,2,42,256,FP64,0.777472972869873,107.6902749200348
23312,25,8,64,2,42,256,FP64,0.7739090919494629,107.6902749200348
23312,25,8,64,2,42,256,FP64,0.769951343536377,107.6902749200348
23312,25,8,64,2,42,256,FP64,0.7643454074859619,107.6902749200348
23312,25,8,64,4,42,256,FP32,1.099715232849121,96.85517883300781
23312,25,8,64,4,42,256,FP32,1.1011817455291748,96.85517883300781
23312,25,8,64,4,42,256,FP32,1.0795056819915771,96.85517883300781
23312,25,8,64,4,42,256,FP32,1.1394643783569336,96.85517883300781
23312,25,8,64,4,42,256,FP32,1.1281626224517822,96.85517883300781
23312,25,8,64,4,42,256,FP64,1.582277536392212,94.04953800708019
23312,25,8,64,4,42,256,FP64,1.56154465675354,94.04953800708019
23312,25,8,64,4,42,256,FP64,1.5631446838378906,94.04953800708019
23312,25,8,64,4,42,256,FP64,1.559793472290039,94.04953800708019
23312,25,8,64,4,42,256,FP64,1.5887815952301025,94.04953800708019
23312,25,8,128,1,42,256,FP32,0.2740800380706787,114.74309539794922
23312,25,8,128,1,42,256,FP32,0.27514100074768066,114.74309539794922
23312,25,8,128,1,42,256,FP32,0.2745678424835205,114.74309539794922
23312,25,8,128,1,42,256,FP32,0.2703545093536377,114.74309539794922
23312,25,8,128,1,42,256,FP32,0.2917978763580322,114.74309539794922
23312,25,8,128,1,42,256,FP64,0.39352989196777344,117.06697288920714
23312,25,8,128,1,42,256,FP64,0.38756489753723145,117.06697288920714
23312,25,8,128,1,42,256,FP64,0.38170289993286133,117.06697288920714
23312,25,8,128,1,42,256,FP64,0.3967902660369873,117.06697288920714
23312,25,8,128,1,42,256,FP64,0.38988518714904785,117.06697288920714
23312,25,8,128,2,42,256,FP32,0.5560164451599121,103.5588150024414
23312,25,8,128,2,42,256,FP32,0.5378305912017822,103.5588150024414
23312,25,8,128,2,42,256,FP32,0.55045485496521,103.5588150024414
23312,25,8,128,2,42,256,FP32,0.538292407989502,103.5588150024414
23312,25,8,128,2,42,256,FP32,0.6891281604766846,103.5588150024414
23312,25,8,128,2,42,256,FP64,1.0905282497406006,107.6902749200348
23312,25,8,128,2,42,256,FP64,0.9554593563079834,107.6902749200348
23312,25,8,128,2,42,256,FP64,0.8057003021240234,107.6902749200348
23312,25,8,128,2,42,256,FP64,0.797631025314331,107.6902749200348
23312,25,8,128,2,42,256,FP64,0.772148847579956,107.6902749200348
23312,25,8,128,4,42,256,FP32,1.114595651626587,96.85517883300781
23312,25,8,128,4,42,256,FP32,1.0872344970703125,96.85517883300781
23312,25,8,128,4,42,256,FP32,1.106262445449829,96.85517883300781
23312,25,8,128,4,42,256,FP32,1.085484266281128,96.85517883300781
23312,25,8,128,4,42,256,FP32,1.0790295600891113,96.85517883300781
23312,25,8,128,4,42,256,FP64,1.5599000453948975,94.04953800708019
23312,25,8,128,4,42,256,FP64,1.5716707706451416,94.04953800708019
23312,25,8,128,4,42,256,FP64,1.5390300750732422,94.04953800708019
23312,25,8,128,4,42,256,FP64,1.565119981765747,94.04953800708019
23312,25,8,128,4,42,256,FP64,1.5658249855041504,94.04953800708019
23312,25,8,256,1,42,256,FP32,0.27084851264953613,114.74309539794922
23312,25,8,256,1,42,256,FP32,0.27983760833740234,114.74309539794922
23312,25,8,256,1,42,256,FP32,0.27486371994018555,114.74309539794922
23312,25,8,256,1,42,256,FP32,0.2754838466644287,114.74309539794922
23312,25,8,256,1,42,256,FP32,0.26931095123291016,114.74309539794922
23312,25,8,256,1,42,256,FP64,0.3923075199127197,117.06697288920714
23312,25,8,256,1,42,256,FP64,0.440579891204834,117.06697288920714
23312,25,8,256,1,42,256,FP64,0.3897273540496826,117.06697288920714
23312,25,8,256,1,42,256,FP64,0.3910384178161621,117.06697288920714
23312,25,8,256,1,42,256,FP64,0.3877577781677246,117.06697288920714
23312,25,8,256,2,42,256,FP32,0.5516073703765869,103.5588150024414
23312,25,8,256,2,42,256,FP32,0.5508675575256348,103.5588150024414
23312,25,8,256,2,42,256,FP32,0.5614461898803711,103.5588150024414
23312,25,8,256,2,42,256,FP32,0.5433869361877441,103.5588150024414
23312,25,8,256,2,42,256,FP32,0.6721663475036621,103.5588150024414
23312,25,8,256,2,42,256,FP64,0.7761881351470947,107.6902749200348
23312,25,8,256,2,42,256,FP64,0.8459377288818359,107.6902749200348
23312,25,8,256,2,42,256,FP64,0.803701639175415,107.6902749200348
23312,25,8,256,2,42,256,FP64,0.7824420928955078,107.6902749200348
23312,25,8,256,2,42,256,FP64,0.7871220111846924,107.6902749200348
23312,25,8,256,4,42,256,FP32,1.091017484664917,96.85517883300781
23312,25,8,256,4,42,256,FP32,1.098177194595337,96.85517883300781
23312,25,8,256,4,42,256,FP32,1.1133124828338623,96.85517883300781
23312,25,8,256,4,42,256,FP32,1.130756139755249,96.85517883300781
23312,25,8,256,4,42,256,FP32,1.219933032989502,96.85517883300781
23312,25,8,256,4,42,256,FP64,1.5777275562286377,94.04953800708019
23312,25,8,256,4,42,256,FP64,1.6249661445617676,94.04953800708019
23312,25,8,256,4,42,256,FP64,1.554657220840454,94.04953800708019
23312,25,8,256,4,42,256,FP64,1.5638551712036133,94.04953800708019
23312,25,8,256,4,42,256,FP64,1.6044845581054688,94.04953800708019
23312,25,8,512,1,42,256,FP32,0.2976264953613281,114.74309539794922
23312,25,8,512,1,42,256,FP32,0.26775121688842773,114.74309539794922
23312,25,8,512,1,42,256,FP32,0.2733314037322998,114.74309539794922
23312,25,8,512,1,42,256,FP32,0.282961368560791,114.74309539794922
23312,25,8,512,1,42,256,FP32,0.27627086639404297,114.74309539794922
23312,25,8,512,1,42,256,FP64,0.3901803493499756,117.06697288920714
23312,25,8,512,1,42,256,FP64,0.3981924057006836,117.06697288920714
23312,25,8,512,1,42,256,FP64,0.3881852626800537,117.06697288920714
23312,25,8,512,1,42,256,FP64,0.395843505859375,117.06697288920714
23312,25,8,512,1,42,256,FP64,0.4022789001464844,117.06697288920714
23312,25,8,512,2,42,256,FP32,0.5576374530792236,103.5588150024414
23312,25,8,512,2,42,256,FP32,0.5694820880889893,103.5588150024414
23312,25,8,512,2,42,256,FP32,0.5308454036712646,103.5588150024414
23312,25,8,512,2,42,256,FP32,0.5440661907196045,103.5588150024414
23312,25,8,512,2,42,256,FP32,0.5541658401489258,103.5588150024414
23312,25,8,512,2,42,256,FP64,0.7806370258331299,107.6902749200348
23312,25,8,512,2,42,256,FP64,0.7711696624755859,107.6902749200348
23312,25,8,512,2,42,256,FP64,0.8121414184570312,107.6902749200348
23312,25,8,512,2,42,256,FP64,0.7788221836090088,107.6902749200348
23312,25,8,512,2,42,256,FP64,0.7840478420257568,107.6902749200348
23312,25,8,512,4,42,256,FP32,1.1240203380584717,96.85517883300781
23312,25,8,512,4,42,256,FP32,1.079092025756836,96.85517883300781
23312,25,8,512,4,42,256,FP32,1.078589916229248,96.85517883300781
23312,25,8,512,4,42,256,FP32,1.128291368484497,96.85517883300781
23312,25,8,512,4,42,256,FP32,1.0216317176818848,96.85517883300781
23312,25,8,512,4,42,256,FP64,1.5077590942382812,94.04953800708019
23312,25,8,512,4,42,256,FP64,1.591019868850708,94.04953800708019
23312,25,8,512,4,42,256,FP64,1.5842125415802002,94.04953800708019
23312,25,8,512,4,42,256,FP64,1.666168212890625,94.04953800708019
23312,25,8,512,4,42,256,FP64,1.621267318725586,94.04953800708019
23312,25,16,64,1,42,256,FP32,0.6047320365905762,9.319804191589355
23312,25,16,64,1,42,256,FP32,0.576033353805542,9.319804191589355
23312,25,16,64,1,42,256,FP32,0.5689997673034668,9.319804191589355
23312,25,16,64,1,42,256,FP32,0.6023900508880615,9.319804191589355
23312,25,16,64,1,42,256,FP32,0.6145164966583252,9.319804191589355
23312,25,16,64,1,42,256,FP64,0.7543580532073975,9.682769093656972
23312,25,16,64,1,42,256,FP64,0.789506196975708,9.682769093656972
23312,25,16,64,1,42,256,FP64,0.8073749542236328,9.682769093656972
23312,25,16,64,1,42,256,FP64,0.7543642520904541,9.682769093656972
23312,25,16,64,1,42,256,FP64,0.7636206150054932,9.682769093656972
23312,25,16,64,2,42,256,FP32,1.0794358253479004,9.217878341674805
23312,25,16,64,2,42,256,FP32,1.0658745765686035,9.217878341674805
23312,25,16,64,2,42,256,FP32,1.0755138397216797,9.217878341674805
23312,25,16,64,2,42,256,FP32,1.0829486846923828,9.217878341674805
23312,25,16,64,2,42,256,FP32,1.0722310543060303,9.217878341674805
23312,25,16,64,2,42,256,FP64,1.5095887184143066,9.57554020998243
23312,25,16,64,2,42,256,FP64,1.5155024528503418,9.57554020998243
23312,25,16,64,2,42,256,FP64,1.5786337852478027,9.57554020998243
23312,25,16,64,2,42,256,FP64,1.5411298274993896,9.57554020998243
23312,25,16,64,2,42,256,FP64,1.5442924499511719,9.57554020998243
23312,25,16,64,4,42,256,FP32,2.158886432647705,9.079819679260254
23312,25,16,64,4,42,256,FP32,2.1270856857299805,9.079819679260254
23312,25,16,64,4,42,256,FP32,2.2002882957458496,9.079819679260254
23312,25,16,64,4,42,256,FP32,2.53184175491333,9.079819679260254
23312,25,16,64,4,42,256,FP32,2.1656241416931152,9.079819679260254
23312,25,16,64,4,42,256,FP64,3.0615744590759277,9.40969014430384
23312,25,16,64,4,42,256,FP64,3.047118663787842,9.40969014430384
23312,25,16,64,4,42,256,FP64,3.082552433013916,9.40969014430384
23312,25,16,64,4,42,256,FP64,3.1117496490478516,9.40969014430384
23312,25,16,64,4,42,256,FP64,3.0876657962799072,9.40969014430384
23312,25,16,128,1,42,256,FP32,0.5380573272705078,9.319804191589355
23312,25,16,128,1,42,256,FP32,0.5492722988128662,9.319804191589355
23312,25,16,128,1,42,256,FP32,0.5374538898468018,9.319804191589355
23312,25,16,128,1,42,256,FP32,0.5290107727050781,9.319804191589355
23312,25,16,128,1,42,256,FP32,0.5280845165252686,9.319804191589355
23312,25,16,128,1,42,256,FP64,0.7604782581329346,9.682769093656972
23312,25,16,128,1,42,256,FP64,0.7797904014587402,9.682769093656972
23312,25,16,128,1,42,256,FP64,0.7903087139129639,9.682769093656972
23312,25,16,128,1,42,256,FP64,0.756807804107666,9.682769093656972
23312,25,16,128,1,42,256,FP64,0.7631449699401855,9.682769093656972
23312,25,16,128,2,42,256,FP32,1.0835061073303223,9.217878341674805
23312,25,16,128,2,42,256,FP32,1.0921902656555176,9.217878341674805
23312,25,16,128,2,42,256,FP32,1.210167407989502,9.217878341674805
23312,25,16,128,2,42,256,FP32,1.075549840927124,9.217878341674805
23312,25,16,128,2,42,256,FP32,1.3093080520629883,9.217878341674805
23312,25,16,128,2,42,256,FP64,1.5405316352844238,9.57554020998243
23312,25,16,128,2,42,256,FP64,1.5542809963226318,9.57554020998243
23312,25,16,128,2,42,256,FP64,1.5420997142791748,9.57554020998243
23312,25,16,128,2,42,256,FP64,1.5382494926452637,9.57554020998243
23312,25,16,128,2,42,256,FP64,1.5543646812438965,9.57554020998243
23312,25,16,128,4,42,256,FP32,2.154775619506836,9.079819679260254
23312,25,16,128,4,42,256,FP32,2.1386008262634277,9.079819679260254
23312,25,16,128,4,42,256,FP32,2.1328954696655273,9.079819679260254
23312,25,16,128,4,42,256,FP32,2.1595325469970703,9.079819679260254
23312,25,16,128,4,42,256,FP32,2.1615140438079834,9.079819679260254
23312,25,16,128,4,42,256,FP64,3.054727792739868,9.40969014430384
23312,25,16,128,4,42,256,FP64,3.0609657764434814,9.40969014430384
23312,25,16,128,4,42,256,FP64,3.0651051998138428,9.40969014430384
23312,25,16,128,4,42,256,FP64,3.145437479019165,9.40969014430384
23312,25,16,128,4,42,256,FP64,3.50368595123291,9.40969014430384
23312,25,16,256,1,42,256,FP32,0.5341639518737793,9.319804191589355
23312,25,16,256,1,42,256,FP32,0.671436071395874,9.319804191589355
23312,25,16,256,1,42,256,FP32,0.7525472640991211,9.319804191589355
23312,25,16,256,1,42,256,FP32,0.7979974746704102,9.319804191589355
23312,25,16,256,1,42,256,FP32,0.8023080825805664,9.319804191589355
23312,25,16,256,1,42,256,FP64,1.0821821689605713,9.682769093656972
23312,25,16,256,1,42,256,FP64,1.0463268756866455,9.682769093656972
23312,25,16,256,1,42,256,FP64,1.0978002548217773,9.682769093656972
23312,25,16,256,1,42,256,FP64,1.1133098602294922,9.682769093656972
23312,25,16,256,1,42,256,FP64,1.0715126991271973,9.682769093656972
23312,25,16,256,2,42,256,FP32,1.6423594951629639,9.217878341674805
23312,25,16,256,2,42,256,FP32,1.5434484481811523,9.217878341674805
23312,25,16,256,2,42,256,FP32,1.578439474105835,9.217878341674805
23312,25,16,256,2,42,256,FP32,1.5712354183197021,9.217878341674805
23312,25,16,256,2,42,256,FP32,1.5492501258850098,9.217878341674805
23312,25,16,256,2,42,256,FP64,2.1655333042144775,9.57554020998243
23312,25,16,256,2,42,256,FP64,2.0069189071655273,9.57554020998243
23312,25,16,256,2,42,256,FP64,1.6547801494598389,9.57554020998243
23312,25,16,256,2,42,256,FP64,1.5419604778289795,9.57554020998243
23312,25,16,256,2,42,256,FP64,1.5984573364257812,9.57554020998243
23312,25,16,256,4,42,256,FP32,2.1661059856414795,9.079819679260254
23312,25,16,256,4,42,256,FP32,2.152493715286255,9.079819679260254
23312,25,16,256,4,42,256,FP32,2.109830141067505,9.079819679260254
23312,25,16,256,4,42,256,FP32,2.1108336448669434,9.079819679260254
23312,25,16,256,4,42,256,FP32,2.171076774597168,9.079819679260254
23312,25,16,256,4,42,256,FP64,3.080537796020508,9.40969014430384
23312,25,16,256,4,42,256,FP64,3.097224712371826,9.40969014430384
23312,25,16,256,4,42,256,FP64,3.0304830074310303,9.40969014430384
23312,25,16,256,4,42,256,FP64,3.07289981842041,9.40969014430384
23312,25,16,256,4,42,256,FP64,3.024381637573242,9.40969014430384
23312,25,16,512,1,42,256,FP32,0.5296406745910645,9.319804191589355
23312,25,16,512,1,42,256,FP32,0.5289797782897949,9.319804191589355
23312,25,16,512,1,42,256,FP32,0.5312802791595459,9.319804191589355
23312,25,16,512,1,42,256,FP32,0.5372171401977539,9.319804191589355
23312,25,16,512,1,42,256,FP32,0.5410609245300293,9.319804191589355
23312,25,16,512,1,42,256,FP64,0.765282392501831,9.682769093656972
23312,25,16,512,1,42,256,FP64,0.7945802211761475,9.682769093656972
23312,25,16,512,1,42,256,FP64,0.7485864162445068,9.682769093656972
23312,25,16,512,1,42,256,FP64,0.7714767456054688,9.682769093656972
23312,25,16,512,1,42,256,FP64,0.7573559284210205,9.682769093656972
23312,25,16,512,2,42,256,FP32,1.0667510032653809,9.217878341674805
23312,25,16,512,2,42,256,FP32,1.0938596725463867,9.217878341674805
23312,25,16,512,2,42,256,FP32,1.0764727592468262,9.217878341674805
23312,25,16,512,2,42,256,FP32,1.0733685493469238,9.217878341674805
23312,25,16,512,2,42,256,FP32,1.0757031440734863,9.217878341674805
23312,25,16,512,2,42,256,FP64,1.5277416706085205,9.57554020998243
23312,25,16,512,2,42,256,FP64,1.5185599327087402,9.57554020998243
23312,25,16,512,2,42,256,FP64,1.5226483345031738,9.57554020998243
23312,25,16,512,2,42,256,FP64,1.5064873695373535,9.57554020998243
23312,25,16,512,2,42,256,FP64,1.5249319076538086,9.57554020998243
23312,25,16,512,4,42,256,FP32,2.1219379901885986,9.079819679260254
23312,25,16,512,4,42,256,FP32,2.145824432373047,9.079819679260254
23312,25,16,512,4,42,256,FP32,2.2112491130828857,9.079819679260254
23312,25,16,512,4,42,256,FP32,2.1883089542388916,9.079819679260254
23312,25,16,512,4,42,256,FP32,2.1603283882141113,9.079819679260254
23312,25,16,512,4,42,256,FP64,3.1425068378448486,9.40969014430384
23312,25,16,512,4,42,256,FP64,3.0936360359191895,9.40969014430384
23312,25,16,512,4,42,256,FP64,3.023343563079834,9.40969014430384
23312,25,16,512,4,42,256,FP64,3.132192373275757,9.40969014430384
23312,25,16,512,4,42,256,FP64,3.0876598358154297,9.40969014430384
